1	1000000	0.1
2	2000000	0.5
3	3000000	0.5
4	4000000	0.2
5	5000000	0.1
6	6000000	0.1
7	7000000	0.3
8	7000001	0.2
9	8000000	0.1
10	9000000	0.5
11	10000000	0.1
12	11000000	0.1
13	11000001	0.2
14	12000000	0.1
15	13000000	0.2
16	14000000	0.2
17	15000000	0.2
18	16000000	0.2
19	17000000	0.1
20	17000001 	0.2
21	18000000	0.2
22	19000000	0.1
23	20000000	0.1
24	21000000	0.1
25	22000000	0.1
26	23000000	0.1
27	24000000	0.1
28	25000000	0.3
29	25000001	0.1
30	26000000	0.2
31	27000000	0.1
